device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound,fold
dev_0001048,0,normal,,normal_standard,2,2026-01-29 10:10:25+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001049,0,normal,,normal_standard,1,2026-01-22 15:13:30+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001050,0,normal,,normal_standard,1,2026-01-11 21:01:03+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001051,0,normal,,normal_standard,1,2026-01-01 05:07:13+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001053,0,normal,,normal_standard,1,2026-01-10 17:12:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001054,0,normal,,normal_standard,1,2026-01-13 23:59:51+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001055,0,normal,,normal_standard,1,2026-01-13 22:10:30+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001056,0,normal,,normal_standard,1,2026-01-19 04:48:06+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001057,0,normal,,normal_standard,2,2026-01-09 17:22:19+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001059,0,normal,,normal_standard,1,2026-01-20 04:05:31+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001060,0,normal,,normal_standard,1,2026-01-14 20:37:26+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001061,0,normal,,normal_standard,1,2026-01-21 07:46:41+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001062,0,normal,,normal_standard,1,2026-01-20 10:27:15+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001063,0,normal,,normal_standard,1,2026-01-02 04:23:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001064,0,normal,,normal_standard,1,2026-01-10 13:27:28+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001065,0,normal,,normal_standard,1,2026-01-07 18:04:00+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001066,0,normal,,normal_standard,1,2026-01-30 01:43:09+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001068,0,normal,,normal_standard,1,2026-01-17 15:05:27+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001069,0,normal,,normal_standard,2,2026-01-22 05:46:00+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001070,0,normal,,normal_standard,1,2026-01-04 04:37:35+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001071,0,normal,,normal_standard,1,2026-01-10 22:15:21+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001072,0,normal,,normal_standard,1,2026-01-13 01:50:57+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001074,0,normal,,normal_standard,1,2026-01-17 23:03:32+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001076,0,normal,,normal_standard,1,2026-01-05 00:01:54+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001077,0,normal,,normal_standard,1,2026-01-13 11:06:36+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001078,0,normal,,normal_standard,3,2026-01-23 23:05:24+00:00,False,False,never,,,3,3,,,,,0,2
dev_0001079,0,normal,,normal_standard,1,2026-01-22 21:12:34+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001080,0,normal,,normal_standard,3,2026-01-30 01:57:11+00:00,False,False,never,,,3,3,,,,,0,1
dev_0001081,0,normal,,normal_standard,2,2026-01-17 18:45:43+00:00,False,False,never,,,2,2,,,,,0,0
dev_0001082,0,normal,,normal_standard,2,2026-01-15 22:00:51+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001083,0,normal,,normal_standard,1,2026-01-08 20:59:52+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001084,0,normal,,normal_standard,1,2026-01-09 22:52:45+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001085,0,normal,,normal_standard,1,2026-01-16 04:36:34+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001086,0,normal,,normal_standard,1,2026-01-26 23:30:51+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001087,0,normal,,normal_standard,1,2026-01-26 16:04:06+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001088,0,normal,,normal_standard,1,2026-01-07 01:55:51+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001089,0,normal,,normal_standard,1,2026-01-11 21:49:46+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001090,0,normal,,normal_standard,1,2026-01-19 02:39:37+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001091,0,normal,,normal_standard,1,2026-01-09 15:41:14+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001093,0,normal,,normal_standard,1,2026-01-05 02:45:50+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001095,0,normal,,normal_standard,1,2026-01-21 10:14:50+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001096,0,normal,,normal_standard,1,2026-01-26 22:19:36+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001098,0,normal,,normal_standard,1,2026-01-29 12:49:36+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001099,0,normal,,normal_standard,1,2026-01-21 16:23:13+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001100,0,normal,,normal_standard,1,2026-01-21 01:47:58+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001101,0,normal,,normal_standard,1,2026-01-17 23:35:28+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001102,0,normal,,normal_standard,1,2026-01-23 07:48:46+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001104,0,normal,,normal_standard,1,2026-01-06 10:38:12+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001105,0,normal,,normal_standard,1,2026-01-28 21:54:02+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001106,0,normal,,normal_standard,1,2026-01-24 15:18:24+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001107,0,normal,,normal_standard,1,2026-01-19 11:33:34+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001108,0,normal,,normal_standard,2,2026-01-26 02:31:23+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001109,0,normal,,normal_standard,1,2026-01-24 02:41:35+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001110,0,normal,,normal_standard,1,2026-01-10 09:03:41+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001111,0,normal,,normal_standard,1,2026-01-19 08:20:41+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001112,0,normal,,normal_standard,1,2026-01-08 07:44:31+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001114,0,normal,,normal_standard,1,2026-01-24 21:10:40+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001115,0,normal,,normal_standard,1,2026-01-16 13:37:49+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001116,0,normal,,normal_standard,1,2026-01-17 12:12:40+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001117,0,normal,,normal_standard,1,2026-01-30 09:20:24+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001118,0,normal,,normal_standard,1,2026-01-25 22:43:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001120,0,normal,,normal_standard,1,2026-01-21 17:22:55+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001121,0,normal,,normal_standard,1,2026-01-28 07:14:40+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001122,0,normal,,normal_standard,1,2026-01-03 22:47:43+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001123,0,normal,,normal_standard,1,2026-01-23 12:41:50+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001124,0,normal,,normal_standard,2,2026-01-16 03:16:31+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001126,0,normal,,normal_standard,1,2026-01-15 08:24:27+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001127,0,normal,,normal_standard,1,2026-01-22 08:47:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001129,0,normal,,normal_standard,1,2026-01-14 20:51:00+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001131,0,normal,,normal_standard,1,2026-01-21 14:14:33+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001132,0,normal,,normal_standard,1,2026-01-12 12:26:32+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001133,0,normal,,normal_standard,1,2026-01-25 04:54:28+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001134,0,normal,,normal_standard,1,2026-01-21 23:04:17+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001135,0,normal,,normal_standard,1,2026-01-29 10:32:21+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001136,0,normal,,normal_standard,1,2026-01-08 16:36:30+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001137,0,normal,,normal_standard,1,2026-01-18 20:51:12+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001138,0,normal,,normal_standard,1,2026-01-11 11:26:48+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001139,0,normal,,normal_standard,1,2026-01-26 11:30:23+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001140,0,normal,,normal_standard,1,2026-01-06 23:39:19+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001141,0,normal,,normal_standard,3,2026-01-23 04:27:51+00:00,False,False,never,,,3,3,,,,,0,4
dev_0001142,0,normal,,normal_standard,1,2026-01-27 08:39:36+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001143,0,normal,,normal_standard,1,2026-01-02 07:37:37+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001144,0,normal,,normal_standard,1,2026-01-13 01:34:44+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001145,0,normal,,normal_standard,1,2026-01-07 00:05:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001146,0,normal,,normal_standard,2,2026-01-25 01:45:57+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001148,0,normal,,normal_standard,1,2026-01-25 00:12:38+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001149,0,normal,,normal_standard,1,2026-01-23 23:36:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001150,0,normal,,normal_standard,1,2026-01-12 13:19:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001151,0,normal,,normal_standard,1,2026-01-29 22:56:59+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001152,0,normal,,normal_standard,1,2026-01-22 10:19:10+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001153,0,normal,,normal_standard,1,2026-01-16 09:26:58+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001154,0,normal,,normal_standard,2,2026-01-25 22:05:00+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001155,0,normal,,normal_standard,1,2026-01-13 16:18:27+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001157,0,normal,,normal_standard,1,2026-01-13 05:10:56+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001159,0,normal,,normal_standard,1,2026-01-30 17:25:24+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001160,0,normal,,normal_standard,1,2026-01-13 07:08:41+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001162,0,normal,,normal_standard,1,2026-01-07 06:29:11+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001163,0,normal,,normal_standard,1,2026-01-01 07:12:32+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001164,0,normal,,normal_standard,2,2026-01-11 19:18:15+00:00,False,False,never,,,2,2,,,,,0,0
dev_0001165,0,normal,,normal_standard,1,2026-01-27 00:03:50+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001166,0,normal,,normal_standard,1,2026-01-25 00:43:11+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001167,0,normal,,normal_standard,1,2026-01-04 21:41:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001168,0,normal,,normal_standard,1,2026-01-14 17:56:31+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001169,0,normal,,normal_standard,1,2026-01-10 11:41:13+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001170,0,normal,,normal_standard,1,2026-01-06 03:14:16+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001171,0,normal,,normal_standard,1,2026-01-09 15:50:35+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001172,0,normal,,normal_standard,1,2026-01-16 07:18:16+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001173,0,normal,,normal_standard,2,2026-01-25 00:35:41+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001174,0,normal,,normal_standard,1,2026-01-16 03:01:03+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001175,0,normal,,normal_standard,1,2026-01-02 15:32:34+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001176,0,normal,,normal_standard,1,2026-01-17 08:47:04+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001177,0,normal,,normal_standard,1,2026-01-12 01:33:24+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001178,0,normal,,normal_standard,1,2026-01-18 09:11:36+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001179,0,normal,,normal_standard,1,2026-01-24 05:27:24+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001180,0,normal,,normal_standard,1,2026-01-23 20:36:36+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001181,0,normal,,normal_standard,1,2026-01-06 14:33:10+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001183,0,normal,,normal_standard,2,2026-01-09 12:36:35+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001184,0,normal,,normal_standard,2,2026-01-27 16:18:07+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001185,0,normal,,normal_standard,1,2026-01-05 01:21:48+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001186,0,normal,,normal_standard,1,2026-01-07 23:05:36+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001187,0,normal,,normal_standard,1,2026-01-02 06:32:01+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001188,0,normal,,normal_standard,2,2026-01-15 00:24:33+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001189,0,normal,,normal_standard,1,2026-01-15 12:43:58+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001192,0,normal,,normal_standard,1,2026-01-10 00:11:13+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001193,0,normal,,normal_standard,2,2026-01-24 09:00:18+00:00,False,False,never,,,2,2,,,,,0,0
dev_0001195,0,normal,,normal_standard,1,2026-01-15 00:52:22+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001196,0,normal,,normal_standard,2,2026-01-29 06:45:09+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001197,0,normal,,normal_standard,1,2026-01-12 15:23:16+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001198,0,normal,,normal_standard,1,2026-01-18 08:37:14+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001200,0,normal,,normal_standard,1,2026-01-24 10:33:15+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001201,0,normal,,normal_standard,1,2026-01-15 05:51:04+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001202,0,normal,,normal_standard,1,2026-01-14 06:28:09+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001203,0,normal,,normal_standard,2,2026-01-26 23:56:49+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001204,0,normal,,normal_standard,1,2026-01-26 10:16:24+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001205,0,normal,,normal_standard,1,2026-01-10 23:34:45+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001206,0,normal,,normal_standard,3,2026-01-18 22:17:03+00:00,False,False,never,,,3,3,,,,,0,2
dev_0001207,0,normal,,normal_standard,1,2026-01-12 12:54:08+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001208,0,normal,,normal_standard,1,2026-01-23 06:08:12+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001209,0,normal,,normal_standard,2,2026-01-10 10:07:17+00:00,False,False,never,,,2,2,,,,,0,0
dev_0001211,0,normal,,normal_standard,2,2026-01-18 19:39:24+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001215,0,normal,,normal_standard,1,2026-01-03 00:55:58+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001216,0,normal,,normal_standard,1,2026-01-13 17:25:28+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001217,0,normal,,normal_standard,1,2026-01-06 01:28:49+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001218,0,normal,,normal_standard,1,2026-01-03 09:40:37+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001219,0,normal,,normal_standard,3,2026-01-30 09:52:29+00:00,False,False,never,,,3,3,,,,,0,1
dev_0001220,0,normal,,normal_standard,1,2026-01-02 17:50:45+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001221,0,normal,,normal_standard,1,2026-01-26 05:58:33+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001222,0,normal,,normal_standard,1,2026-01-07 11:21:47+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001223,0,normal,,normal_standard,1,2026-01-11 08:27:56+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001224,0,normal,,normal_standard,2,2026-01-04 07:29:21+00:00,False,False,never,,,2,2,,,,,0,4
dev_0001226,0,normal,,normal_standard,1,2026-01-10 18:37:10+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001228,0,normal,,normal_standard,1,2026-01-02 22:12:20+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001229,0,normal,,normal_standard,3,2026-01-12 01:44:24+00:00,False,False,never,,,3,3,,,,,0,3
dev_0001230,0,normal,,normal_standard,1,2026-01-05 04:52:45+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001231,0,normal,,normal_standard,1,2026-01-04 23:02:35+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001233,0,normal,,normal_standard,1,2026-01-21 13:21:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001234,0,normal,,normal_standard,3,2026-01-08 01:11:20+00:00,False,False,never,,,3,3,,,,,0,0
dev_0001236,0,normal,,normal_standard,2,2026-01-24 02:01:24+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001237,0,normal,,normal_standard,1,2026-01-02 01:36:16+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001238,0,normal,,normal_standard,1,2026-01-30 13:09:37+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001239,0,normal,,normal_standard,1,2026-01-19 05:24:16+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001241,0,normal,,normal_standard,2,2026-01-16 12:39:45+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001242,0,normal,,normal_standard,3,2026-01-22 01:42:29+00:00,False,False,never,,,3,3,,,,,0,1
dev_0001243,0,normal,,normal_standard,1,2026-01-26 09:46:24+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001244,0,normal,,normal_standard,1,2026-01-07 04:47:06+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001245,0,normal,,normal_standard,4,2026-01-09 00:26:27+00:00,False,False,never,,,4,4,,,,,0,4
dev_0001246,0,normal,,normal_standard,1,2026-01-14 10:36:47+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001247,0,normal,,normal_standard,1,2026-01-22 07:43:46+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001248,0,normal,,normal_standard,1,2026-01-28 11:21:39+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001249,0,normal,,normal_standard,1,2026-01-12 03:25:22+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001250,0,normal,,normal_standard,1,2026-01-09 03:42:49+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001251,0,normal,,normal_standard,1,2026-01-18 14:22:39+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001252,0,normal,,normal_standard,1,2026-01-20 04:21:45+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001254,0,normal,,normal_standard,2,2026-01-12 12:42:53+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001255,0,normal,,normal_standard,2,2026-01-08 19:43:14+00:00,False,False,never,,,2,2,,,,,0,2
dev_0001256,0,normal,,normal_standard,2,2026-01-26 08:55:57+00:00,False,False,never,,,2,2,,,,,0,4
dev_0001257,0,normal,,normal_standard,1,2026-01-02 18:37:03+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001258,0,normal,,normal_standard,2,2026-01-23 16:12:12+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001260,0,normal,,normal_standard,1,2026-01-20 18:57:11+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001261,0,normal,,normal_standard,4,2026-01-02 03:12:58+00:00,False,False,never,,,4,4,,,,,0,3
dev_0001262,0,normal,,normal_standard,1,2026-01-11 01:01:59+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001263,0,normal,,normal_standard,2,2026-01-21 12:59:13+00:00,False,False,never,,,2,2,,,,,0,1
dev_0001264,0,normal,,normal_standard,1,2026-01-20 00:27:00+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001266,0,normal,,normal_standard,1,2026-01-27 19:27:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001267,0,normal,,normal_standard,2,2026-01-18 19:33:55+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001268,0,normal,,normal_standard,2,2026-01-16 21:31:05+00:00,False,False,never,,,2,2,,,,,0,0
dev_0001270,0,normal,,normal_standard,1,2026-01-11 22:16:26+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001272,0,normal,,normal_standard,1,2026-01-02 07:40:35+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001273,0,normal,,normal_standard,2,2026-01-13 07:27:06+00:00,False,False,never,,,2,2,,,,,0,3
dev_0001274,0,normal,,normal_standard,1,2026-01-18 19:38:17+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001275,0,normal,,normal_standard,2,2026-01-20 01:15:43+00:00,False,False,never,,,2,2,,,,,0,4
dev_0001276,0,normal,,normal_standard,1,2026-01-09 10:31:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001278,0,normal,,normal_standard,3,2026-01-04 21:48:37+00:00,False,False,never,,,3,3,,,,,0,3
dev_0001279,0,normal,,normal_standard,1,2026-01-11 05:29:42+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001280,0,normal,,normal_standard,1,2026-01-09 16:37:37+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001282,0,normal,,normal_standard,1,2026-01-14 20:20:30+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001283,0,normal,,normal_standard,1,2026-01-24 18:24:07+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001284,0,normal,,normal_standard,1,2026-01-18 10:32:22+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001286,0,normal,,normal_standard,1,2026-01-05 05:11:05+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001287,0,normal,,normal_standard,1,2026-01-15 09:33:23+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001288,0,normal,,normal_standard,1,2026-01-17 21:17:58+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001289,0,normal,,normal_standard,1,2026-01-17 03:20:35+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001290,0,normal,,normal_standard,1,2026-01-03 10:19:56+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001291,0,normal,,normal_standard,1,2026-01-18 01:08:25+00:00,False,False,never,,,1,1,,,,,0,0
dev_0001292,0,normal,,normal_standard,1,2026-01-16 21:42:07+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001293,0,normal,,normal_standard,1,2026-01-05 11:56:53+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001294,0,normal,,normal_standard,1,2026-01-14 02:50:59+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001295,0,normal,,normal_standard,1,2026-01-09 21:34:23+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001296,0,normal,,normal_standard,1,2026-01-12 05:07:41+00:00,False,False,never,,,1,1,,,,,0,1
dev_0001297,0,normal,,normal_standard,1,2026-01-04 08:46:41+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001299,0,normal,,normal_standard,1,2026-01-26 05:10:06+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001300,0,normal,,normal_standard,1,2026-01-05 13:24:28+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001301,0,normal,,normal_standard,1,2026-01-28 02:06:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001302,0,normal,,normal_standard,1,2026-01-18 08:10:26+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001304,0,normal,,normal_standard,1,2026-01-19 17:47:43+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001305,0,normal,,normal_standard,1,2026-01-20 17:28:15+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001306,0,normal,,normal_standard,1,2026-01-04 21:37:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001307,0,normal,,normal_standard,1,2026-01-01 00:21:16+00:00,False,False,never,,,1,1,,,,,0,2
dev_0001308,0,normal,,normal_standard,3,2026-01-23 10:41:09+00:00,False,False,never,,,3,3,,,,,0,4
dev_0001309,0,normal,,normal_standard,1,2026-01-21 00:18:47+00:00,False,False,never,,,1,1,,,,,0,3
dev_0001311,0,normal,,normal_standard,1,2026-01-01 10:42:20+00:00,False,False,never,,,1,1,,,,,0,4
dev_0001312,0,normal,,normal_standard,1,2026-01-30 15:27:50+00:00,False,False,never,,,1,1,,,,,0,3
