event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label
event_00010637,10637,2026-08-01T22:26:28.062601,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005579,410156,511.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00010638,10638,2026-08-01T22:26:29.658372,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005580,455988,511.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010639,10639,2026-08-01T22:26:33.391353,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005581,342697,511.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00010640,10640,2026-08-01T22:26:36.143864,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005582,476163,10.0,True,generic_decline,attack,burst,attack_burst,1
event_00010641,10641,2026-08-01T22:26:38.944323,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005583,514894,5.0,False,,attack,burst,attack_burst,1
event_00010642,10642,2026-08-01T22:26:44.491141,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005584,522489,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010643,10643,2026-08-01T22:26:48.204684,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005585,342697,468.85,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010644,10644,2026-08-01T22:26:51.863232,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005586,478538,511.0,False,,attack,burst,attack_burst,1
event_00010645,10645,2026-08-01T22:26:54.765776,attack_burst_0067,attack_burst_0067_session_0,ip_attack_unique_00067,authorization,card_00005587,342217,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00000030,30,2026-08-01T22:27:02.000030,normal_00013,normal_00013_session_0,ip_normal_unique_00013,authorization,card_00000015,419892,1.0,False,,normal,,normal_standard,0
event_00014009,14009,2026-08-01T22:27:39.014009,attack_patient_0051,attack_patient_0051_session_0,ip_attack_unique_00433,authorization,card_00008461,530910,346.17,True,generic_decline,attack,patient,attack_patient,1
event_00014010,14010,2026-08-01T22:30:01.250338,attack_patient_0051,attack_patient_0051_session_0,ip_attack_unique_00433,authorization,card_00008462,342697,346.17,True,generic_decline,attack,patient,attack_patient,1
event_00000791,791,2026-08-01T22:35:35.000791,normal_00321,normal_00321_session_0,ip_normal_unique_00321,authorization,card_00000370,459688,867.83,False,,normal,,normal_standard,0
event_00000792,792,2026-08-01T22:36:21.674866,normal_00321,normal_00321_session_0,ip_normal_unique_00321,completion,,,,,,normal,,normal_standard,0
event_00014011,14011,2026-08-01T22:37:22.598878,attack_patient_0051,attack_patient_0051_session_0,ip_attack_unique_00433,authorization,card_00008463,542442,346.17,True,cvv_mismatch,attack,patient,attack_patient,1
event_00003940,3940,2026-08-01T22:40:01.003940,normal_01578,normal_01578_session_0,ip_normal_unique_01578,authorization,card_00001854,435926,428.37,False,,normal,,normal_standard,0
event_00003941,3941,2026-08-01T22:40:43.778376,normal_01578,normal_01578_session_0,ip_normal_unique_01578,completion,,,,,,normal,,normal_standard,0
event_00014012,14012,2026-08-01T22:42:27.590701,attack_patient_0051,attack_patient_0051_session_0,ip_attack_unique_00433,authorization,card_00008463,542442,346.17,False,,attack,patient,attack_patient,1
event_00004269,4269,2026-08-01T22:43:06.004269,normal_01710,normal_01710_session_0,ip_normal_unique_01710,authorization,card_00002005,435926,812.36,False,,normal,,normal_standard,0
event_00004270,4270,2026-08-01T22:43:25.547579,normal_01710,normal_01710_session_0,ip_normal_unique_01710,completion,,,,,,normal,,normal_standard,0
event_00005736,5736,2026-08-01T22:50:10.005736,normal_02291,normal_02291_session_0,ip_normal_unique_02291,authorization,card_00002694,436807,652.05,False,,normal,,normal_standard,0
event_00007138,7138,2026-08-01T22:50:15.007138,normal_02862,normal_02862_session_0,ip_normal_unique_02862,authorization,card_00003368,514894,2.0,False,,normal,,normal_standard,0
event_00005737,5737,2026-08-01T22:50:26.635701,normal_02291,normal_02291_session_0,ip_normal_unique_02291,completion,,,,,,normal,,normal_standard,0
event_00002641,2641,2026-08-01T22:50:27.002641,normal_01063,normal_01063_session_0,ip_normal_unique_01063,authorization,card_00001248,460414,300.15,True,generic_decline,normal,,normal_standard,0
event_00002642,2642,2026-08-01T22:51:02.143172,normal_01063,normal_01063_session_0,ip_normal_unique_01063,authorization,card_00001248,460414,300.15,False,,normal,,normal_standard,0
event_00007139,7139,2026-08-01T22:51:04.573428,normal_02862,normal_02862_session_0,ip_normal_unique_02862,completion,,,,,,normal,,normal_standard,0
event_00003954,3954,2026-08-01T22:51:30.003954,normal_01583,normal_01583_session_0,ip_normal_shared_0038,authorization,card_00001860,408365,389.71,False,,normal,,normal_standard,0
event_00003955,3955,2026-08-01T22:51:45.635224,normal_01583,normal_01583_session_0,ip_normal_shared_0038,completion,,,,,,normal,,normal_standard,0
event_00002643,2643,2026-08-01T22:52:00.517814,normal_01063,normal_01063_session_0,ip_normal_unique_01063,completion,,,,,,normal,,normal_standard,0
event_00004486,4486,2026-08-01T22:52:04.004486,normal_01797,normal_01797_session_0,ip_normal_unique_01797,authorization,card_00002108,555932,1236.78,False,,normal,,normal_standard,0
event_00004487,4487,2026-08-01T22:52:23.442206,normal_01797,normal_01797_session_0,ip_normal_unique_01797,completion,,,,,,normal,,normal_standard,0
event_00001880,1880,2026-08-01T22:59:32.001880,normal_00756,normal_00756_session_0,ip_normal_shared_0016,authorization,card_00000881,419892,692.6,False,,normal,,normal_standard,0
event_00001881,1881,2026-08-01T23:00:24.620730,normal_00756,normal_00756_session_0,ip_normal_shared_0016,completion,,,,,,normal,,normal_standard,0
event_00006354,6354,2026-08-01T23:01:11.006354,normal_02545,normal_02545_session_0,ip_normal_unique_02545,authorization,card_00002993,342697,1466.45,False,,normal,,normal_standard,0
event_00006355,6355,2026-08-01T23:01:16.521866,normal_02545,normal_02545_session_0,ip_normal_unique_02545,completion,,,,,,normal,,normal_standard,0
event_00007186,7186,2026-08-01T23:03:35.007186,normal_02882,normal_02882_session_0,ip_normal_unique_02882,authorization,card_00003393,429320,930.96,True,insufficient_funds,normal,,normal_standard,0
event_00007187,7187,2026-08-01T23:04:57.248153,normal_02882,normal_02882_session_0,ip_normal_unique_02882,authorization,card_00003393,429320,930.96,False,,normal,,normal_standard,0
event_00007188,7188,2026-08-01T23:05:55.076074,normal_02882,normal_02882_session_0,ip_normal_unique_02882,completion,,,,,,normal,,normal_standard,0
event_00006960,6960,2026-08-01T23:05:56.006960,normal_02792,normal_02792_session_0,ip_normal_unique_02792,authorization,card_00003285,483234,5.0,False,,normal,,normal_standard,0
event_00006961,6961,2026-08-01T23:06:43.259322,normal_02792,normal_02792_session_0,ip_normal_unique_02792,completion,,,,,,normal,,normal_standard,0
event_00007134,7134,2026-08-01T23:11:58.007134,normal_02860,normal_02860_session_0,ip_normal_unique_02860,authorization,card_00003366,460934,476.53,False,,normal,,normal_standard,0
event_00007135,7135,2026-08-01T23:12:14.353183,normal_02860,normal_02860_session_0,ip_normal_unique_02860,completion,,,,,,normal,,normal_standard,0
event_00000858,858,2026-08-01T23:13:02.000858,normal_00350,normal_00350_session_0,ip_normal_unique_00350,authorization,card_00000404,522489,276.62,False,,normal,,normal_standard,0
event_00000859,859,2026-08-01T23:13:07.529729,normal_00350,normal_00350_session_0,ip_normal_unique_00350,completion,,,,,,normal,,normal_standard,0
event_00007133,7133,2026-08-01T23:13:20.007133,normal_02859,normal_02859_session_0,ip_normal_unique_02859,authorization,card_00003365,445530,885.24,False,,normal,,normal_standard,0
event_00006795,6795,2026-08-01T23:18:36.006795,normal_02724,normal_02724_session_0,ip_normal_unique_02724,authorization,card_00003206,429320,297.09,False,,normal,,normal_standard,0
event_00006796,6796,2026-08-01T23:18:48.956577,normal_02724,normal_02724_session_0,ip_normal_unique_02724,completion,,,,,,normal,,normal_standard,0
event_00000985,985,2026-08-01T23:21:37.000985,normal_00403,normal_00403_session_0,ip_normal_unique_00403,authorization,card_00000468,445530,713.05,True,insufficient_funds,normal,,normal_standard,0
event_00000986,986,2026-08-01T23:21:56.592613,normal_00403,normal_00403_session_0,ip_normal_unique_00403,authorization,card_00000468,445530,701.43,False,,normal,,normal_standard,0
event_00000987,987,2026-08-01T23:22:21.565032,normal_00403,normal_00403_session_0,ip_normal_unique_00403,completion,,,,,,normal,,normal_standard,0
event_00012163,12163,2026-08-01T23:23:59.012163,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00006999,491526,10.0,True,generic_decline,attack,burst,attack_burst,1
event_00012164,12164,2026-08-01T23:24:00.566980,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007000,456415,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00012165,12165,2026-08-01T23:24:02.789297,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007001,436605,715.36,True,generic_decline,attack,burst,attack_burst,1
event_00012166,12166,2026-08-01T23:24:04.365154,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007001,436605,715.36,False,,attack,burst,attack_burst,1
event_00012167,12167,2026-08-01T23:24:08.642811,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007002,435926,715.36,False,,attack,burst,attack_burst,1
event_00012168,12168,2026-08-01T23:24:13.256406,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007002,435926,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012169,12169,2026-08-01T23:24:17.282864,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007003,483234,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00012170,12170,2026-08-01T23:24:24.638764,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007004,474887,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00012171,12171,2026-08-01T23:24:27.652662,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007005,545422,715.36,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012172,12172,2026-08-01T23:24:31.636225,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007006,417136,756.51,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012173,12173,2026-08-01T23:24:36.358548,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007007,514894,693.23,True,generic_decline,attack,burst,attack_burst,1
event_00012174,12174,2026-08-01T23:24:39.169043,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007007,514894,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00012175,12175,2026-08-01T23:24:42.468754,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007008,405537,715.36,True,generic_decline,attack,burst,attack_burst,1
event_00012176,12176,2026-08-01T23:24:44.155484,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007008,405537,5.0,False,,attack,burst,attack_burst,1
event_00012177,12177,2026-08-01T23:24:46.719582,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007009,405537,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012178,12178,2026-08-01T23:24:49.362722,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007010,473638,681.55,True,generic_decline,attack,burst,attack_burst,1
event_00012179,12179,2026-08-01T23:24:51.193768,attack_burst_0188,attack_burst_0188_session_0,ip_attack_unique_00188,authorization,card_00007010,473638,715.36,True,generic_decline,attack,burst,attack_burst,1
event_00012663,12663,2026-08-01T23:25:45.012663,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007460,483234,835.53,True,generic_decline,attack,burst,attack_burst,1
event_00012664,12664,2026-08-01T23:25:49.867596,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007461,466022,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012665,12665,2026-08-01T23:25:56.210872,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007462,436605,835.53,True,generic_decline,attack,burst,attack_burst,1
event_00012666,12666,2026-08-01T23:25:58.219941,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007463,490428,2.0,False,,attack,burst,attack_burst,1
event_00012667,12667,2026-08-01T23:26:03.211251,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007464,463166,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012668,12668,2026-08-01T23:26:07.422499,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007465,404839,725.95,True,generic_decline,attack,burst,attack_burst,1
event_00012669,12669,2026-08-01T23:26:15.546034,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007466,414131,1.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012670,12670,2026-08-01T23:26:17.924399,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007467,414131,835.53,True,generic_decline,attack,burst,attack_burst,1
event_00012671,12671,2026-08-01T23:26:19.894082,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007468,514894,835.53,True,generic_decline,attack,burst,attack_burst,1
event_00012672,12672,2026-08-01T23:26:27.193797,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007469,451365,835.53,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012673,12673,2026-08-01T23:26:33.280444,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007470,454890,835.53,True,generic_decline,attack,burst,attack_burst,1
event_00012674,12674,2026-08-01T23:26:35.431684,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007471,460414,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012675,12675,2026-08-01T23:26:41.241604,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007472,473638,835.53,False,,attack,burst,attack_burst,1
event_00012676,12676,2026-08-01T23:26:48.626719,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007473,459688,1.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012677,12677,2026-08-01T23:26:51.891749,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007474,480889,732.71,True,insufficient_funds,attack,burst,attack_burst,1
event_00012678,12678,2026-08-01T23:26:54.468562,attack_burst_0228,attack_burst_0228_session_0,ip_attack_unique_00228,authorization,card_00007475,476163,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00000606,606,2026-08-01T23:27:24.000606,normal_00243,normal_00243_session_0,ip_normal_unique_00243,authorization,card_00000283,455988,434.29,False,,normal,,normal_standard,0
event_00013888,13888,2026-08-01T23:27:34.013888,attack_patient_0030,attack_patient_0030_session_0,ip_attack_unique_00412,authorization,card_00008381,460934,912.7,True,generic_decline,attack,patient,attack_patient,1
event_00013866,13866,2026-08-01T23:27:56.013866,attack_patient_0025,attack_patient_0025_session_0,ip_attack_unique_00407,authorization,card_00008367,452695,860.11,True,insufficient_funds,attack,patient,attack_patient,1
event_00000607,607,2026-08-01T23:28:12.448762,normal_00243,normal_00243_session_0,ip_normal_unique_00243,completion,,,,,,normal,,normal_standard,0
