device_id,leakage_group_id,scenario,fold
t4_dev_007546,t4_act_005455,session_recreation_flaky_net,1
t4_dev_008329,t4_act_006098,shared_household_device,2
t4_dev_004235,t4_act_002811,network_retry_storm_hard,3
t4_dev_008782,t4_act_006496,genuine_wallet_cycling,1
t4_dev_002788,t4_act_001761,network_retry_storm_hard,1
t4_dev_002678,t4_act_001667,network_retry_storm_hard,2
t4_dev_006606,t4_act_004695,network_retry_storm_hard,0
t4_dev_007976,t4_act_005812,normal_guest_checkout,0
t4_dev_008094,t4_act_005903,session_recreation_flaky_net,4
t4_dev_001699,t4_act_000951,normal_returning_customer,2
t4_dev_001091,t4_act_000576,network_retry_storm_hard,2
t4_dev_000850,t4_act_000335,persistent_card_problem_hard,3
t4_dev_001659,t4_act_000936,new_customer_onboarding,4
t4_dev_000818,t4_act_000303,persistent_card_problem_hard,3
t4_dev_006133,t4_act_004299,normal_guest_checkout,0
t4_dev_008974,t4_act_006675,persistent_card_problem_hard,3
t4_dev_003651,t4_act_002340,cross_device_weak_guest,4
t4_dev_002377,t4_act_001434,normal_guest_checkout,3
t4_dev_002868,t4_act_001809,network_retry_storm_hard,3
t4_dev_006994,t4_act_005019,multi_device_customer_v4,4
t4_dev_007393,t4_act_005333,persistent_card_problem_hard,3
t4_dev_003342,t4_act_002111,persistent_card_problem_hard,1
t4_dev_004838,t4_act_003253,patient_tester_v4,1
t4_dev_004701,t4_act_003159,cross_device_partial,3
t4_dev_002075,t4_act_001222,multi_device_customer_v4,3
t4_dev_003271,t4_act_002050,cvv_and_expiry_mistakes,3
t4_dev_006823,t4_act_004872,multi_device_customer_v4,3
t4_dev_002557,t4_act_001579,shared_household_device,4
t4_dev_004872,t4_act_003280,cvv_and_expiry_mistakes,2
t4_dev_001977,t4_act_001150,normal_guest_checkout,3
t4_dev_000328,t4_act_000065,cross_device_partial,0
t4_dev_008212,t4_act_006009,session_recreation_flaky_net,0
t4_dev_006039,t4_act_004229,normal_guest_checkout,3
t4_dev_002691,t4_act_001678,network_retry_storm_hard,1
t4_dev_006266,t4_act_004396,normal_guest_checkout,0
t4_dev_004875,t4_act_003282,normal_guest_checkout,4
t4_dev_007369,t4_act_005312,multi_device_customer_v4,0
t4_dev_007691,t4_act_005561,new_customer_onboarding,0
t4_dev_003294,t4_act_002067,shared_household_device,2
t4_dev_002005,t4_act_001174,genuine_wallet_cycling,4
t4_dev_003899,t4_act_002542,normal_guest_checkout,0
t4_dev_003865,t4_act_002511,normal_guest_checkout,3
t4_dev_003232,t4_act_002019,normal_guest_checkout,1
t4_dev_008792,t4_act_006505,genuine_wallet_cycling,1
t4_dev_004539,t4_act_003036,normal_guest_checkout,3
t4_dev_003658,t4_act_002344,normal_guest_checkout,1
t4_dev_002317,t4_act_001389,normal_guest_checkout,1
t4_dev_006741,t4_act_004819,session_recreation_flaky_net,3
t4_dev_008450,t4_act_006198,persistent_card_problem_hard,0
t4_dev_003652,t4_act_002340,cross_device_weak_guest,4
t4_dev_006694,t4_act_004776,new_customer_onboarding,1
t4_dev_002968,t4_act_001859,shared_household_device,1
t4_dev_005359,t4_act_003654,multi_device_customer_v4,1
t4_dev_007958,t4_act_005796,normal_returning_customer,1
t4_dev_002540,t4_act_001567,cross_device_partial,2
t4_dev_001252,t4_act_000737,shared_household_device,3
t4_dev_003821,t4_act_002478,new_customer_onboarding,3
t4_dev_004347,t4_act_002900,network_retry_storm_hard,0
t4_dev_005653,t4_act_003905,new_customer_onboarding,3
t4_dev_001997,t4_act_001167,normal_guest_checkout,1
t4_dev_001090,t4_act_000575,network_retry_storm_hard,2
t4_dev_008929,t4_act_006632,new_customer_onboarding,4
t4_dev_008192,t4_act_005993,persistent_card_problem_hard,0
t4_dev_004074,t4_act_002684,new_customer_onboarding,3
t4_dev_005620,t4_act_003876,normal_guest_checkout,1
t4_dev_004227,t4_act_002805,cvv_and_expiry_mistakes,0
t4_dev_005382,t4_act_003673,normal_returning_customer,0
t4_dev_003572,t4_act_002275,fast_burst_v4,0
t4_dev_003642,t4_act_002334,multi_device_customer_v4,3
t4_dev_002800,t4_act_001768,normal_guest_checkout,2
t4_dev_003359,t4_act_002128,warm_up_then_attack_v4,2
t4_dev_007940,t4_act_005781,new_customer_onboarding,2
t4_dev_004022,t4_act_002639,fast_burst_v4,1
t4_dev_003653,t4_act_002340,cross_device_weak_guest,4
t4_dev_000234,t4_act_000043,cross_device_partial,0
t4_dev_004246,t4_act_002819,network_retry_storm_hard,1
t4_dev_007532,t4_act_005443,genuine_wallet_cycling,0
t4_dev_002571,t4_act_001584,session_recreation_flaky_net,2
t4_dev_003804,t4_act_002462,merchant_normal_amount_attack_v4,3
t4_dev_008151,t4_act_005955,normal_guest_checkout,1
t4_dev_006829,t4_act_004877,normal_returning_customer,0
t4_dev_003654,t4_act_002340,cross_device_weak_guest,4
t4_dev_001969,t4_act_001142,patient_tester_v4,4
t4_dev_002965,t4_act_001856,normal_returning_customer,2
t4_dev_006900,t4_act_004937,shared_household_device,4
t4_dev_000329,t4_act_000065,cross_device_partial,0
t4_dev_006729,t4_act_004809,persistent_card_problem_hard,2
t4_dev_007749,t4_act_005618,shared_household_device,3
t4_dev_004813,t4_act_003235,normal_returning_customer,4
t4_dev_005440,t4_act_003729,session_recreation_flaky_net,4
t4_dev_003920,t4_act_002560,network_retry_storm_hard,2
t4_dev_008808,t4_act_006520,network_retry_storm_hard,2
t4_dev_008518,t4_act_006258,normal_guest_checkout,3
t4_dev_004889,t4_act_003294,multi_device_customer_v4,3
t4_dev_006924,t4_act_004960,new_customer_onboarding,1
t4_dev_008749,t4_act_006466,shared_household_device,3
t4_dev_004977,t4_act_003352,warm_up_then_attack_v4,4
t4_dev_005559,t4_act_003822,normal_guest_checkout,2
t4_dev_008861,t4_act_006567,multi_device_customer_v4,2
t4_dev_001720,t4_act_000967,sparse_multiday_v4,4
t4_dev_007766,t4_act_005632,multi_device_customer_v4,3
t4_dev_001234,t4_act_000719,shared_household_device,4
t4_dev_002996,t4_act_001882,network_retry_storm_hard,1
t4_dev_002780,t4_act_001754,persistent_card_problem_hard,1
t4_dev_002466,t4_act_001510,network_retry_storm_hard,4
t4_dev_001805,t4_act_001033,normal_guest_checkout,3
t4_dev_001135,t4_act_000620,network_retry_storm_hard,1
t4_dev_005827,t4_act_004061,normal_returning_customer,1
t4_dev_006955,t4_act_004987,normal_returning_customer,3
t4_dev_006443,t4_act_004543,network_retry_storm_hard,2
t4_dev_003784,t4_act_002445,fast_burst_v4,3
t4_dev_002431,t4_act_001480,shared_household_device,1
t4_dev_006130,t4_act_004296,network_retry_storm_hard,4
t4_dev_008455,t4_act_006203,normal_guest_checkout,1
t4_dev_007893,t4_act_005742,normal_returning_customer,0
t4_dev_002541,t4_act_001567,cross_device_partial,2
t4_dev_006850,t4_act_004895,network_retry_storm_hard,2
t4_dev_007055,t4_act_005069,normal_returning_customer,2
t4_dev_005692,t4_act_003940,normal_guest_checkout,3
t4_dev_005066,t4_act_003418,genuine_wallet_cycling,2
t4_dev_004860,t4_act_003270,multi_device_customer_v4,1
t4_dev_006263,t4_act_004393,network_retry_storm_hard,1
t4_dev_007759,t4_act_005627,normal_returning_customer,3
t4_dev_001644,t4_act_000924,normal_guest_checkout,4
t4_dev_002981,t4_act_001868,persistent_card_problem_hard,4
t4_dev_003184,t4_act_001983,session_recreation_flaky_net,0
t4_dev_006564,t4_act_004655,normal_guest_checkout,4
t4_dev_007294,t4_act_005261,network_retry_storm_hard,3
t4_dev_003732,t4_act_002399,shared_household_device,0
t4_dev_001257,t4_act_000742,shared_household_device,0
t4_dev_004091,t4_act_002700,persistent_card_problem_hard,4
t4_dev_006476,t4_act_004575,normal_returning_customer,4
t4_dev_006033,t4_act_004223,normal_returning_customer,4
t4_dev_006995,t4_act_005019,multi_device_customer_v4,4
t4_dev_004349,t4_act_002902,normal_guest_checkout,4
t4_dev_004153,t4_act_002753,normal_returning_customer,4
t4_dev_003643,t4_act_002334,multi_device_customer_v4,3
t4_dev_007445,t4_act_005380,network_retry_storm_hard,0
t4_dev_005395,t4_act_003685,network_retry_storm_hard,3
t4_dev_006730,t4_act_004810,shared_household_device,0
t4_dev_007610,t4_act_005512,normal_guest_checkout,0
t4_dev_004292,t4_act_002856,multi_device_customer_v4,0
t4_dev_001306,t4_act_000791,shared_household_device,4
t4_dev_005922,t4_act_004124,persistent_card_problem_hard,2
t4_dev_003833,t4_act_002486,multi_device_customer_v4,2
t4_dev_001728,t4_act_000973,cvv_and_expiry_mistakes,3
t4_dev_005740,t4_act_003983,persistent_card_problem_hard,0
t4_dev_007355,t4_act_005302,shared_household_device,2
t4_dev_007848,t4_act_005704,cvv_and_expiry_mistakes,0
t4_dev_005599,t4_act_003857,session_recreation_flaky_net,4
t4_dev_008016,t4_act_005832,normal_returning_customer,3
t4_dev_004332,t4_act_002887,persistent_card_problem_hard,1
t4_dev_000330,t4_act_000065,cross_device_partial,0
t4_dev_006480,t4_act_004579,new_customer_onboarding,2
t4_dev_003334,t4_act_002104,network_retry_storm_hard,2
t4_dev_007066,t4_act_005075,new_customer_onboarding,2
t4_dev_005631,t4_act_003886,normal_returning_customer,1
t4_dev_005405,t4_act_003695,shared_household_device,3
t4_dev_004986,t4_act_003356,cvv_and_expiry_mistakes,1
t4_dev_007613,t4_act_005515,shared_household_device,4
t4_dev_004256,t4_act_002829,warm_up_then_attack_v4,0
t4_dev_005470,t4_act_003759,normal_returning_customer,2
t4_dev_001174,t4_act_000659,network_retry_storm_hard,1
t4_dev_002543,t4_act_001569,normal_returning_customer,1
t4_dev_001216,t4_act_000701,shared_household_device,1
t4_dev_003263,t4_act_002043,normal_guest_checkout,3
t4_dev_005285,t4_act_003592,session_recreation_flaky_net,0
t4_dev_001363,t4_act_000848,shared_household_device,1
t4_dev_006060,t4_act_004249,normal_guest_checkout,1
t4_dev_001949,t4_act_001123,normal_returning_customer,4
t4_dev_002708,t4_act_001693,shared_household_device,2
t4_dev_007894,t4_act_005743,normal_guest_checkout,3
t4_dev_002847,t4_act_001796,normal_guest_checkout,2
t4_dev_004207,t4_act_002791,multi_device_customer_v4,1
t4_dev_008482,t4_act_006229,genuine_wallet_cycling,2
t4_dev_008232,t4_act_006027,session_recreation_flaky_net,1
t4_dev_003789,t4_act_002450,shared_household_device,0
t4_dev_002892,t4_act_001813,success_camouflage_v4,2
t4_dev_005766,t4_act_004005,persistent_card_problem_hard,2
t4_dev_005671,t4_act_003922,cvv_and_expiry_mistakes,0
t4_dev_008039,t4_act_005852,multi_device_customer_v4,2
t4_dev_000249,t4_act_000047,cross_device_partial,3
t4_dev_007149,t4_act_005146,persistent_card_problem_hard,1
t4_dev_001640,t4_act_000921,network_retry_storm_hard,2
t4_dev_005008,t4_act_003375,new_customer_onboarding,0
t4_dev_000810,t4_act_000295,persistent_card_problem_hard,2
t4_dev_002076,t4_act_001222,multi_device_customer_v4,3
t4_dev_003963,t4_act_002595,genuine_wallet_cycling,0
t4_dev_007424,t4_act_005360,new_customer_onboarding,3
t4_dev_006365,t4_act_004472,session_recreation_flaky_net,1
t4_dev_007781,t4_act_005646,cvv_and_expiry_mistakes,1
t4_dev_008229,t4_act_006024,persistent_card_problem_hard,4
t4_dev_008682,t4_act_006403,normal_guest_checkout,2
t4_dev_007892,t4_act_005741,persistent_card_problem_hard,2
t4_dev_006725,t4_act_004805,new_customer_onboarding,1
t4_dev_004181,t4_act_002775,persistent_card_problem_hard,3
t4_dev_001062,t4_act_000547,network_retry_storm_hard,4
t4_dev_004063,t4_act_002675,normal_guest_checkout,1
t4_dev_005360,t4_act_003654,multi_device_customer_v4,1
t4_dev_005574,t4_act_003836,genuine_wallet_cycling,1
t4_dev_000827,t4_act_000312,persistent_card_problem_hard,2
t4_dev_002655,t4_act_001647,normal_guest_checkout,0
t4_dev_008613,t4_act_006342,session_recreation_flaky_net,0
t4_dev_003447,t4_act_002196,multi_device_customer_v4,1
t4_dev_007098,t4_act_005101,normal_guest_checkout,3
t4_dev_002675,t4_act_001665,ultra_patient_v4,2
t4_dev_006194,t4_act_004331,normal_returning_customer,0
t4_dev_002927,t4_act_001840,patient_tester_v4,2
t4_dev_004526,t4_act_003026,cross_device_partial,4
t4_dev_001387,t4_act_000872,shared_household_device,3
t4_dev_007700,t4_act_005570,persistent_card_problem_hard,2
t4_dev_005807,t4_act_004042,cvv_and_expiry_mistakes,1
t4_dev_002242,t4_act_001330,network_retry_storm_hard,3
t4_dev_000250,t4_act_000047,cross_device_partial,3
t4_dev_006679,t4_act_004763,shared_household_device,2
t4_dev_004501,t4_act_003008,new_customer_onboarding,1
t4_dev_006909,t4_act_004945,network_retry_storm_hard,1
t4_dev_005600,t4_act_003858,persistent_card_problem_hard,2
t4_dev_005970,t4_act_004168,network_retry_storm_hard,1
t4_dev_008067,t4_act_005878,shared_household_device,3
t4_dev_008779,t4_act_006493,new_customer_onboarding,4
t4_dev_004858,t4_act_003268,shared_household_device,2
t4_dev_005764,t4_act_004003,normal_guest_checkout,1
t4_dev_006864,t4_act_004908,normal_returning_customer,1
t4_dev_007146,t4_act_005144,normal_returning_customer,1
t4_dev_000891,t4_act_000376,persistent_card_problem_hard,1
t4_dev_007018,t4_act_005037,new_customer_onboarding,1
t4_dev_000207,t4_act_000037,cross_device_partial,0
t4_dev_004241,t4_act_002816,merchant_normal_amount_attack_v4,2
t4_dev_007229,t4_act_005202,cvv_and_expiry_mistakes,2
t4_dev_006771,t4_act_004843,normal_returning_customer,1
t4_dev_005250,t4_act_003561,genuine_wallet_cycling,3
t4_dev_006588,t4_act_004679,cvv_and_expiry_mistakes,4
t4_dev_004527,t4_act_003026,cross_device_partial,4
t4_dev_008970,t4_act_006672,normal_returning_customer,3
t4_dev_002050,t4_act_001204,normal_guest_checkout,2
t4_dev_005524,t4_act_003791,shared_household_device,2
t4_dev_006930,t4_act_004966,persistent_card_problem_hard,2
t4_dev_002982,t4_act_001869,cvv_and_expiry_mistakes,1
t4_dev_009006,t4_act_006702,normal_guest_checkout,4
t4_dev_004419,t4_act_002941,normal_returning_customer,2
t4_dev_004161,t4_act_002760,cvv_and_expiry_mistakes,1
t4_dev_003187,t4_act_001986,persistent_card_problem_hard,3
t4_dev_006293,t4_act_004421,normal_guest_checkout,3
t4_dev_002550,t4_act_001575,cross_device_weak_guest,4
t4_dev_006644,t4_act_004730,normal_guest_checkout,0
t4_dev_000149,t4_act_000026,cross_device_weak_guest,0
t4_dev_002551,t4_act_001575,cross_device_weak_guest,4
t4_dev_004625,t4_act_003102,normal_returning_customer,0
t4_dev_001246,t4_act_000731,shared_household_device,3
t4_dev_005478,t4_act_003766,genuine_wallet_cycling,2
t4_dev_002585,t4_act_001595,persistent_card_problem_hard,0
t4_dev_008616,t4_act_006345,persistent_card_problem_hard,3
t4_dev_008295,t4_act_006067,persistent_card_problem_hard,2
t4_dev_003331,t4_act_002102,patient_tester_v4,4
t4_dev_005606,t4_act_003863,normal_returning_customer,4
t4_dev_008139,t4_act_005944,cvv_and_expiry_mistakes,2
t4_dev_008876,t4_act_006580,shared_household_device,3
t4_dev_004558,t4_act_003046,session_churn_v4,4
t4_dev_007448,t4_act_005383,network_retry_storm_hard,2
t4_dev_005563,t4_act_003826,normal_returning_customer,3
t4_dev_007817,t4_act_005678,normal_returning_customer,4
t4_dev_001300,t4_act_000785,shared_household_device,1
t4_dev_002670,t4_act_001661,success_camouflage_v4,4
t4_dev_008577,t4_act_006307,new_customer_onboarding,3
t4_dev_005183,t4_act_003502,new_customer_onboarding,0
t4_dev_002753,t4_act_001727,shared_household_device,1
t4_dev_004970,t4_act_003346,merchant_normal_amount_attack_v4,1
t4_dev_004528,t4_act_003026,cross_device_partial,4
t4_dev_001265,t4_act_000750,shared_household_device,0
t4_dev_008810,t4_act_006522,normal_guest_checkout,0
t4_dev_000150,t4_act_000026,cross_device_weak_guest,0
t4_dev_008931,t4_act_006634,normal_guest_checkout,0
t4_dev_004575,t4_act_003060,normal_guest_checkout,0
t4_dev_006068,t4_act_004256,shared_household_device,2
t4_dev_001763,t4_act_001002,persistent_card_problem_hard,2
t4_dev_008470,t4_act_006217,normal_guest_checkout,0
t4_dev_004065,t4_act_002677,normal_guest_checkout,0
t4_dev_008115,t4_act_005924,cvv_and_expiry_mistakes,2
t4_dev_003417,t4_act_002170,normal_returning_customer,0
t4_dev_004130,t4_act_002733,multi_device_customer_v4,4
t4_dev_009030,t4_act_006725,normal_guest_checkout,0
t4_dev_002552,t4_act_001575,cross_device_weak_guest,4
t4_dev_005539,t4_act_003805,normal_returning_customer,0
t4_dev_000151,t4_act_000026,cross_device_weak_guest,0
t4_dev_006935,t4_act_004971,new_customer_onboarding,0
t4_dev_000251,t4_act_000047,cross_device_partial,3
t4_dev_004635,t4_act_003109,normal_guest_checkout,2
t4_dev_008889,t4_act_006593,normal_guest_checkout,0
t4_dev_008448,t4_act_006196,normal_guest_checkout,0
t4_dev_006626,t4_act_004713,cvv_and_expiry_mistakes,3
t4_dev_002553,t4_act_001575,cross_device_weak_guest,4
t4_dev_004861,t4_act_003270,multi_device_customer_v4,1
t4_dev_005838,t4_act_004069,network_retry_storm_hard,0
t4_dev_008877,t4_act_006581,network_retry_storm_hard,2
t4_dev_004698,t4_act_003158,new_customer_onboarding,0
t4_dev_003074,t4_act_001904,normal_guest_checkout,4
t4_dev_004847,t4_act_003260,new_customer_onboarding,1
t4_dev_007025,t4_act_005044,normal_guest_checkout,2
t4_dev_002391,t4_act_001446,cvv_and_expiry_mistakes,2
t4_dev_008181,t4_act_005982,normal_guest_checkout,4
t4_dev_007816,t4_act_005677,normal_returning_customer,0
t4_dev_006996,t4_act_005019,multi_device_customer_v4,4
t4_dev_000208,t4_act_000037,cross_device_partial,0
t4_dev_002758,t4_act_001732,cvv_and_expiry_mistakes,0
t4_dev_004293,t4_act_002856,multi_device_customer_v4,0
t4_dev_007835,t4_act_005694,network_retry_storm_hard,4
t4_dev_000152,t4_act_000026,cross_device_weak_guest,0
t4_dev_001160,t4_act_000645,network_retry_storm_hard,1
t4_dev_002175,t4_act_001281,shared_household_device,1
t4_dev_002587,t4_act_001597,normal_guest_checkout,1
t4_dev_007185,t4_act_005180,persistent_card_problem_hard,2
t4_dev_005527,t4_act_003794,normal_returning_customer,3
t4_dev_008459,t4_act_006207,normal_guest_checkout,0
t4_dev_006488,t4_act_004585,session_recreation_flaky_net,4
t4_dev_006767,t4_act_004839,genuine_wallet_cycling,4
t4_dev_003636,t4_act_002329,normal_returning_customer,2
t4_dev_003755,t4_act_002416,persistent_card_problem_hard,3
t4_dev_002741,t4_act_001715,persistent_card_problem_hard,3
t4_dev_004882,t4_act_003289,success_camouflage_v4,3
t4_dev_002219,t4_act_001314,sparse_multiday_v4,4
t4_dev_007083,t4_act_005089,normal_guest_checkout,4
t4_dev_008559,t4_act_006291,normal_guest_checkout,4
t4_dev_001873,t4_act_001068,normal_guest_checkout,0
t4_dev_004992,t4_act_003361,genuine_wallet_cycling,2
t4_dev_004172,t4_act_002770,shared_household_device,0
t4_dev_006435,t4_act_004536,session_recreation_flaky_net,0
t4_dev_003005,t4_act_001888,shared_household_device,4
t4_dev_006491,t4_act_004588,session_recreation_flaky_net,1
t4_dev_007028,t4_act_005046,genuine_wallet_cycling,3
t4_dev_002640,t4_act_001634,normal_returning_customer,4
t4_dev_005976,t4_act_004174,normal_guest_checkout,4
t4_dev_002961,t4_act_001852,shared_household_device,3
t4_dev_002524,t4_act_001557,fast_burst_v4,1
t4_dev_007728,t4_act_005598,persistent_card_problem_hard,3
t4_dev_007901,t4_act_005749,multi_device_customer_v4,0
t4_dev_004052,t4_act_002665,normal_guest_checkout,1
t4_dev_004041,t4_act_002655,shared_household_device,3
t4_dev_007082,t4_act_005088,cvv_and_expiry_mistakes,2
t4_dev_007882,t4_act_005732,persistent_card_problem_hard,3
t4_dev_000975,t4_act_000460,persistent_card_problem_hard,1
t4_dev_008430,t4_act_006178,shared_household_device,2
t4_dev_006604,t4_act_004693,cvv_and_expiry_mistakes,2
t4_dev_006245,t4_act_004378,persistent_card_problem_hard,3
t4_dev_005568,t4_act_003830,normal_returning_customer,0
t4_dev_000209,t4_act_000037,cross_device_partial,0
t4_dev_002713,t4_act_001698,persistent_card_problem_hard,4
t4_dev_001185,t4_act_000670,network_retry_storm_hard,1
t4_dev_004862,t4_act_003270,multi_device_customer_v4,1
t4_dev_003912,t4_act_002553,burst_pause_burst_v4,0
t4_dev_006248,t4_act_004381,normal_returning_customer,4
t4_dev_006856,t4_act_004901,persistent_card_problem_hard,1
t4_dev_004335,t4_act_002890,persistent_card_problem_hard,2
t4_dev_005571,t4_act_003833,session_recreation_flaky_net,4
t4_dev_005977,t4_act_004175,network_retry_storm_hard,3
t4_dev_001930,t4_act_001111,ultra_patient_v4,0
t4_dev_007690,t4_act_005560,network_retry_storm_hard,1
t4_dev_006101,t4_act_004269,normal_returning_customer,3
t4_dev_004650,t4_act_003122,persistent_card_problem_hard,4
t4_dev_003999,t4_act_002621,network_retry_storm_hard,1
t4_dev_000252,t4_act_000047,cross_device_partial,3
t4_dev_006092,t4_act_004261,new_customer_onboarding,0
t4_dev_001853,t4_act_001055,network_retry_storm_hard,0
t4_dev_008200,t4_act_006000,persistent_card_problem_hard,4
