event_id,request_id,timestamp,device_id,session_id,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,prior_attempts_14d,distinct_cards_14d,amount_continuity_score_30d,amount_continuity_history_available,ip_rotation_ratio_24h,checkout_completion_lag_seconds,checkout_completion_lag_available,label,population,attack_subtype,scenario_tag
evt_0049277,req_0020674,2026-01-01T19:01:59+00:00,dev_0009224,dev_0009224_s1,3,3,3,3,1,2,2,2,2,2,1,1,1,1,2,0.666666666667,0.666666666667,0,2,35,215,215,0,1,1,0,1,4,0.333333333333,1,6.29,-0.47,2.22085569094,0.333333333333,0,0,0,3,2,0.96809531964,1,1,0,0,1,attack,evasive,attack_evasive
evt_0049279,req_0020675,2026-01-01T19:04:28+00:00,dev_0009224,dev_0009224_s1,3,4,4,4,1,1,3,3,3,3,1,1,1,1,0,0.666666666667,0.5,0,3,149,364,364,0,1,1,0,1,4,0,2,59.41,53.12,2.13678935555,0.25,0,0,0,4,3,25.6143638388,1,1,0,0,1,attack,evasive,attack_evasive
evt_0016268,req_0005999,2026-01-01T19:22:09+00:00,dev_0004757,dev_0004757_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.09,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0000749,req_0000278,2026-01-01T19:24:52+00:00,dev_0000222,dev_0000222_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.64,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0015061,req_0005556,2026-01-01T19:28:42+00:00,dev_0004417,dev_0004417_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,24.39,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0016513,req_0006088,2026-01-01T19:31:38+00:00,dev_0004834,dev_0004834_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0003183,req_0001183,2026-01-01T19:36:49+00:00,dev_0000938,dev_0000938_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,16.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0003186,req_0001184,2026-01-01T19:43:26+00:00,dev_0000939,dev_0000939_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,23.38,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0019044,req_0007029,2026-01-01T19:48:31+00:00,dev_0005593,dev_0005593_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.51,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0006159,req_0002284,2026-01-01T19:53:11+00:00,dev_0001807,dev_0001807_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.49,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0010189,req_0003766,2026-01-01T19:53:41+00:00,dev_0002983,dev_0002983_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.57,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0059441,req_0025585,2026-01-01T19:59:11+00:00,dev_0009846,dev_0009846_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,14.09,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0026293,req_0010039,2026-01-01T20:01:02+00:00,dev_0007009,dev_0007009_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.34,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_standard
evt_0059443,req_0025586,2026-01-01T20:13:46+00:00,dev_0009846,dev_0009846_s1,0,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,875,875,875,0,1,1,0,1,1,0,0,7.17,-6.92,0,0,0,0,0,1,2,0,0,1,0,0,1,attack,patient,attack_patient
evt_0004737,req_0001759,2026-01-01T20:23:33+00:00,dev_0001395,dev_0001395_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,24.38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0004739,req_0001760,2026-01-01T20:24:20+00:00,dev_0001395,dev_0001395_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,47,47,47,0,1,1,0,1,2,1,0,11.27,-13.11,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_standard
evt_0006787,req_0002513,2026-01-01T20:26:58+00:00,dev_0002000,dev_0002000_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0050678,req_0021353,2026-01-01T20:29:49+00:00,dev_0009311,dev_0009311_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.59,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0014013,req_0005167,2026-01-01T20:30:53+00:00,dev_0004107,dev_0004107_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,9.25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0050680,req_0021354,2026-01-01T20:31:16+00:00,dev_0009311,dev_0009311_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,87,87,87,0,1,1,0,1,2,1,0,2.86,0.27,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0050682,req_0021355,2026-01-01T20:32:21+00:00,dev_0009311,dev_0009311_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,65,152,152,0,1,1,0,1,3,1,0,3.79,0.93,0.135,0,0,0,0,2,1,7.88888888889,1,1,0,0,1,attack,evasive,attack_evasive
evt_0050684,req_0021356,2026-01-01T20:32:45+00:00,dev_0009311,dev_0009311_s1,3,3,3,3,1,2,1,1,1,1,1,1,1,1,0,0.333333333333,0.333333333333,0,2,24,176,176,0,1,1,0,1,4,1,0,8.17,4.38,0.514003891036,0,0,0,0,3,1,9.90264877128,1,1,0,0,1,attack,evasive,attack_evasive
evt_0050686,req_0021357,2026-01-01T20:34:44+00:00,dev_0009311,dev_0009311_s1,4,4,4,4,1,1,2,2,2,2,1,1,1,1,0,0.25,0.25,0,3,119,295,295,0,1,1,1,1,1,0,0,12.6,4.43,2.24853702438,0,0,0,0,4,2,3.66794049223,1,2,0,0,1,attack,evasive,attack_evasive
evt_0000622,req_0000231,2026-01-01T20:48:43+00:00,dev_0000188,dev_0000188_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0012359,req_0004558,2026-01-01T20:50:40+00:00,dev_0003627,dev_0003627_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0022478,req_0008463,2026-01-01T20:53:25+00:00,dev_0006251,dev_0006251_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,19.69,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_bad_luck
evt_0002989,req_0001112,2026-01-01T20:53:49+00:00,dev_0000881,dev_0000881_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0022480,req_0008464,2026-01-01T20:54:14+00:00,dev_0006251,dev_0006251_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,49,49,49,0,1,1,0,1,2,1,0,10,-9.69,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_bad_luck
evt_0022482,req_0008465,2026-01-01T20:55:23+00:00,dev_0006251,dev_0006251_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,69,118,118,0,1,1,0,1,3,1,0,7.71,-2.29,4.845,0,0,0,0,2,1,-1.47265221878,1,1,0,0,0,normal,,normal_bad_luck
evt_0015754,req_0005812,2026-01-01T20:59:22+00:00,dev_0004614,dev_0004614_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,11.73,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0056605,req_0024216,2026-01-01T21:15:09+00:00,dev_0009667,dev_0009667_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1.62,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0056607,req_0024217,2026-01-01T21:19:58+00:00,dev_0009667,dev_0009667_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,289,289,289,0,1,1,0,1,2,1,0,6.08,4.46,0,1,0,0,0,1,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0016827,req_0006205,2026-01-01T21:25:23+00:00,dev_0004934,dev_0004934_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,16.12,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0008810,req_0003255,2026-01-01T21:29:23+00:00,dev_0002583,dev_0002583_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0048616,req_0020355,2026-01-01T21:30:15+00:00,dev_0009185,dev_0009185_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,19.89,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1,attack,evasive,attack_evasive
evt_0048618,req_0020356,2026-01-01T21:31:11+00:00,dev_0009185,dev_0009185_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,56,56,56,0,1,1,0,1,2,1,0,15.72,-4.17,0,0,0,0,0,1,1,0,0,0.5,0,0,1,attack,evasive,attack_evasive
evt_0048620,req_0020357,2026-01-01T21:34:01+00:00,dev_0009185,dev_0009185_s1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,0,170,226,226,0,1,1,0,1,3,0,0,3.88,-11.84,2.085,0,0,0,0,2,2,-6.67865707434,1,0.5,0,0,1,attack,evasive,attack_evasive
evt_0007411,req_0002741,2026-01-01T21:34:27+00:00,dev_0002174,dev_0002174_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,25.62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0048622,req_0020358,2026-01-01T21:36:46+00:00,dev_0009185,dev_0009185_s1,1,3,3,3,1,1,2,3,3,3,2,2,1,1,0,0,0.666666666667,2,0,165,391,391,0,1,1,0,1,2,0,1,3.1,-0.78,6.7814665736,0,0,0,0,3,3,-1.48394646263,1,0.5,0,0,1,attack,evasive,attack_evasive
evt_0048624,req_0020359,2026-01-01T21:38:43+00:00,dev_0009185,dev_0009185_s1,2,4,4,4,1,1,2,3,3,3,2,2,1,1,0,0,0.5,2,1,117,508,508,0,1,1,0,1,3,0.25,1,1.22,-1.88,7.31296579713,0,0,0,0,4,3,-1.28914865207,1,0.5,0,0,1,attack,evasive,attack_evasive
evt_0048626,req_0020360,2026-01-01T21:39:56+00:00,dev_0009185,dev_0009185_s1,2,5,5,5,1,1,3,3,3,3,2,2,1,1,1,0.5,0.6,2,2,73,581,581,0,1,1,0,1,3,0.4,1,1.18,-0.04,7.55010039668,0.2,0,0,0,5,3,-1.00422505684,1,0.5,0,0,1,attack,evasive,attack_evasive
evt_0012785,req_0004715,2026-01-01T21:40:48+00:00,dev_0003750,dev_0003750_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0034227,req_0013339,2026-01-01T21:43:03+00:00,dev_0008523,dev_0008523_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.47,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0034229,req_0013340,2026-01-01T21:43:05+00:00,dev_0008523,dev_0008523_s1,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,1.57,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0034231,req_0013341,2026-01-01T21:43:08+00:00,dev_0008523,dev_0008523_s1,2,2,2,2,3,3,2,2,2,2,1,1,1,1,0,0,0,0,1,3,5,5,0,1,1,0,1,3,0.5,0,16.66,15.09,2.95,0.5,0,0,0,2,2,4.11525423729,1,1,0,0,1,attack,burst,attack_burst
evt_0034233,req_0013342,2026-01-01T21:43:11+00:00,dev_0008523,dev_0008523_s1,3,3,3,3,4,4,2,2,2,2,1,1,1,1,0,0,0,0,2,3,8,8,0,1,1,0,1,4,0.333333333333,0,3.98,-12.68,6.20908116301,0.333333333333,0,0,1,3,2,-0.738702965261,1,1,0,0,1,attack,burst,attack_burst
evt_0034235,req_0013343,2026-01-01T21:43:13+00:00,dev_0008523,dev_0008523_s1,3,3,3,3,5,5,3,3,3,3,2,2,1,1,0,0,0,0,2,5,10,10,0,1,1,0,1,5,0,0,1.28,-15.38,6.20908116301,0.333333333333,0,0,0,3,3,-1.17354991429,1,1,0,0,1,attack,burst,attack_burst
evt_0034237,req_0013344,2026-01-01T21:43:16+00:00,dev_0008523,dev_0008523_s1,5,5,5,5,4,6,4,4,4,4,2,2,1,1,1,0.2,0.2,0,4,3,13,13,0,1,1,1,1,1,0,0,16,14.72,5.68499569041,0.4,0,0,1,5,4,1.7252431724,1,2,0,0,1,attack,burst,attack_burst
evt_0034239,req_0013345,2026-01-01T21:43:17+00:00,dev_0008523,dev_0008523_s1,5,5,5,5,5,7,3,3,3,3,2,2,1,1,1,0.2,0.2,0,4,4,14,14,0,1,1,1,1,2,0.4,0,3.27,1.99,5.68499569041,0.4,0,0,0,5,3,-0.513984558498,1,2,0,0,1,attack,burst,attack_burst
evt_0028488,req_0010845,2026-01-01T21:47:54+00:00,dev_0007658,dev_0007658_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.07,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0025279,req_0009661,2026-01-01T21:56:33+00:00,dev_0006719,dev_0006719_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.62,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_standard
evt_0019436,req_0007173,2026-01-01T21:56:35+00:00,dev_0005714,dev_0005714_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,9.68,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0012084,req_0004458,2026-01-01T21:58:59+00:00,dev_0003547,dev_0003547_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0054958,req_0023423,2026-01-01T22:00:07+00:00,dev_0009563,dev_0009563_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,52.19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0054960,req_0023424,2026-01-01T22:14:00+00:00,dev_0009563,dev_0009563_s1,0,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,833,833,833,0,1,1,0,1,1,0,0,12.07,-40.12,0,0,0,0,0,1,2,0,0,1,0,0,1,attack,patient,attack_patient
evt_0054037,req_0022978,2026-01-01T22:19:24+00:00,dev_0009507,dev_0009507_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0054039,req_0022979,2026-01-01T22:19:52+00:00,dev_0009507,dev_0009507_s1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,28,28,28,0,1,1,0,1,2,0,0,3.84,-1.02,0,0,0,0,0,1,2,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0054041,req_0022980,2026-01-01T22:21:53+00:00,dev_0009507,dev_0009507_s1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,0,0,0,0,1,121,149,149,0,1,1,0,1,3,0.5,0,10.87,7.03,0.51,0,0,0,0,2,2,12.7843137255,1,1,0,0,1,attack,evasive,attack_evasive
evt_0054043,req_0022981,2026-01-01T22:24:02+00:00,dev_0009507,dev_0009507_s1,3,3,3,3,1,1,3,3,3,3,2,2,1,1,1,0.333333333333,0.333333333333,0,2,129,278,278,0,1,1,0,1,4,0,0,1.27,-9.6,3.10163756031,0,0,0,1,3,3,-1.69372895162,1,1,0,0,1,attack,evasive,attack_evasive
evt_0054045,req_0022982,2026-01-01T22:26:08+00:00,dev_0009507,dev_0009507_s1,2,4,4,4,1,1,3,4,4,4,2,2,1,1,2,1,0.5,0,3,126,404,404,0,1,1,1,1,1,0,1,2.44,1.17,3.5198934643,0.25,0,0,1,4,4,-0.786955636043,1,2,0,0,1,attack,evasive,attack_evasive
evt_0007530,req_0002784,2026-01-01T22:27:49+00:00,dev_0002210,dev_0002210_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,21.38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0054047,req_0022983,2026-01-01T22:28:12+00:00,dev_0009507,dev_0009507_s1,2,5,5,5,1,1,3,5,5,5,1,2,1,1,3,1,0.6,0,4,124,528,528,0,1,1,1,1,2,0,2,6.54,4.1,3.33757157227,0.2,0,0,0,5,5,0.564482276771,1,2,0,0,1,attack,evasive,attack_evasive
evt_0054049,req_0022984,2026-01-01T22:28:38+00:00,dev_0009507,dev_0009507_s1,3,6,6,6,1,2,3,5,5,5,1,2,1,1,0,0.666666666667,0.5,0,5,26,554,554,0,1,1,1,1,3,0.166666666667,3,2.75,-3.79,3.12662757616,0.166666666667,0,0,0,6,5,-0.710030198968,1,2,0,0,1,attack,evasive,attack_evasive
evt_0054051,req_0022985,2026-01-01T22:29:26+00:00,dev_0009507,dev_0009507_s1,3,7,7,7,1,2,2,5,5,5,1,2,1,1,1,0.666666666667,0.571428571429,0,6,48,602,602,0,1,1,1,1,4,0.285714285714,3,4.2,1.45,2.9971210676,0.142857142857,0,0,0,7,5,-0.151097380667,1,2,0,0,1,attack,evasive,attack_evasive
evt_0054053,req_0022986,2026-01-01T22:31:08+00:00,dev_0009507,dev_0009507_s1,4,8,8,8,1,1,3,5,5,5,2,2,1,1,2,0.75,0.625,0,7,102,704,704,0,1,1,2,1,1,0.125,3,6.24,2.04,2.80754758419,0.125,0,0,0,8,5,0.585475384017,1,3,0,0,1,attack,evasive,attack_evasive
evt_0005726,req_0002125,2026-01-01T22:32:14+00:00,dev_0001686,dev_0001686_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,13.78,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0008438,req_0003118,2026-01-01T22:32:59+00:00,dev_0002478,dev_0002478_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.27,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0009607,req_0003549,2026-01-01T22:37:15+00:00,dev_0002817,dev_0002817_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,22.23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0000507,req_0000188,2026-01-01T22:38:10+00:00,dev_0000153,dev_0000153_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.34,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0001190,req_0000442,2026-01-01T22:40:31+00:00,dev_0000349,dev_0000349_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0046060,req_0019115,2026-01-01T22:46:13+00:00,dev_0009053,dev_0009053_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.68,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0046062,req_0019116,2026-01-01T22:46:30+00:00,dev_0009053,dev_0009053_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,17,17,17,0,1,1,0,1,2,1,0,28.29,15.61,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0046064,req_0019117,2026-01-01T22:46:53+00:00,dev_0009053,dev_0009053_s1,2,2,2,2,1,3,2,2,2,2,1,1,1,1,1,0.5,0.5,0,1,23,40,40,0,1,1,0,1,3,0,0,12.34,-15.95,7.805,0,0,0,0,2,2,-1.04356181935,1,1,0,0,1,attack,burst,attack_burst
evt_0046066,req_0019118,2026-01-01T22:47:17+00:00,dev_0009053,dev_0009053_s1,3,3,3,3,1,3,3,3,3,3,1,1,1,1,2,0.666666666667,0.666666666667,0,2,24,64,64,0,1,1,0,1,4,0,1,1.65,-10.69,7.4400582435,0,0,0,0,3,3,-2.16664970521,1,1,0,0,1,attack,burst,attack_burst
evt_0046068,req_0019119,2026-01-01T22:47:30+00:00,dev_0009053,dev_0009053_s1,4,4,4,4,1,4,3,3,3,3,1,1,1,1,3,0.75,0.75,0,3,13,77,77,0,1,1,0,1,5,0.25,2,6.18,4.53,9.49939734931,0.25,0,0,0,4,3,-0.795839959316,1,1,0,0,1,attack,burst,attack_burst
evt_0046070,req_0019120,2026-01-01T22:47:42+00:00,dev_0009053,dev_0009053_s1,5,5,5,5,1,4,4,4,4,4,2,2,1,1,4,0.8,0.8,0,4,12,89,89,0,1,1,0,1,6,0,2,13.53,7.35,9.01861497127,0.2,0,0,0,5,4,0.144368065845,1,1,0,0,1,attack,burst,attack_burst
evt_0046072,req_0019121,2026-01-01T22:48:06+00:00,dev_0009053,dev_0009053_s1,6,6,6,6,1,4,5,5,5,5,2,2,1,1,5,0.833333333333,0.833333333333,0,5,24,113,113,0,1,1,1,1,1,0,3,3.17,-10.36,8.24711818354,0.166666666667,0,0,0,6,5,-1.12463527181,1,2,0,0,1,attack,burst,attack_burst
evt_0046074,req_0019122,2026-01-01T22:48:25+00:00,dev_0009053,dev_0009053_s1,7,7,7,7,1,4,6,6,6,6,2,2,1,1,6,0.857142857143,0.857142857143,0,6,19,132,132,0,1,1,1,1,2,0,4,6.6,3.43,8.29652250731,0.142857142857,0,0,0,7,6,-0.5448065736,1,2,0,0,1,attack,burst,attack_burst
evt_0046076,req_0019123,2026-01-01T22:48:48+00:00,dev_0009053,dev_0009053_s1,8,8,8,8,1,3,6,6,6,6,2,2,1,1,7,0.875,0.875,0,7,23,155,155,0,1,1,1,1,3,0.125,5,4.87,-1.73,7.90334264726,0.125,0,0,0,8,6,-0.71931589629,1,2,0,0,1,attack,burst,attack_burst
evt_0046078,req_0019124,2026-01-01T22:49:07+00:00,dev_0009053,dev_0009053_s1,9,9,9,9,1,3,6,6,6,6,2,2,1,1,8,0.888888888889,0.888888888889,0,8,19,174,174,0,1,1,1,1,4,0.111111111111,6,55.31,50.44,7.66254091887,0.111111111111,0,0,0,9,6,5.92318751015,1,2,0,0,1,attack,burst,attack_burst
evt_0046080,req_0019125,2026-01-01T22:49:25+00:00,dev_0009053,dev_0009053_s1,10,10,10,10,1,4,6,6,6,6,2,2,1,1,0,0.8,0.8,0,9,18,192,192,0,1,1,1,1,5,0.1,7,11.73,-43.58,15.4349776806,0.1,0,0,0,10,6,-0.177000579887,1,2,0,0,1,attack,burst,attack_burst
evt_0046082,req_0019126,2026-01-01T22:49:39+00:00,dev_0009053,dev_0009053_s1,11,11,11,11,1,4,6,6,6,6,2,2,1,1,0,0.727272727273,0.727272727273,0,10,14,206,206,0,1,1,1,1,6,0.181818181818,7,2.95,-8.78,14.737616233,0.0909090909091,0,0,0,11,6,-0.764278034219,1,2,0,0,1,attack,burst,attack_burst
evt_0011918,req_0004397,2026-01-01T22:59:51+00:00,dev_0003498,dev_0003498_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,14.32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0005564,req_0002065,2026-01-01T23:07:09+00:00,dev_0001635,dev_0001635_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.79,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
